person_id,immigrant_status,age
354183449,UK-born,36
354196369,UK-born,40
354226285,UK-born,51
354259609,UK-born,57
354259613,missing,24
354259617,missing,33
354260285,UK-born,52
354260289,UK-born,39
354260293,missing,18
354273205,UK-born,56
354273209,UK-born,55
354273213,UK-born,30
354273217,UK-born,25
354326925,UK-born,48
354326929,UK-born,28
354345285,UK-born,45
354399753,UK-born,52
354399757,UK-born,43
354399761,missing,20
354399765,missing,17
354417365,UK-born,56
354417373,UK-born,21
354417377,missing,19
354443885,Migrant,59
354443889,UK-born,53
354583285,UK-born,60
354583289,UK-born,58
354583293,UK-born,34
354583297,UK-born,31
354614569,UK-born,60
354614577,UK-born,28
360445585,UK-born,31
360464605,UK-born,62
360625089,UK-born,43
360632633,UK-born,37
360650929,UK-born,44
360686289,UK-born,60
360756393,UK-born,38
360756397,missing,42
360756401,missing,17
360839965,UK-born,60
360867845,UK-born,62
360935169,UK-born,43
360965773,UK-born,31
361019485,UK-born,57
361019489,UK-born,60
361019493,UK-born,30
361019497,UK-born,23
361023565,UK-born,49
361035125,UK-born,59
361070493,UK-born,39
361072525,UK-born,48
361073885,UK-born,48
361073889,UK-born,23
361123525,UK-born,61
361123529,UK-born,23
361142565,UK-born,52
361142569,UK-born,53
361142573,UK-born,25
361142577,UK-born,20
361173165,UK-born,47
361208525,UK-born,44
361208529,missing,50
361248645,UK-born,59
361248653,UK-born,27
361275845,UK-born,48
361275849,UK-born,47
361277885,UK-born,51
361277889,UK-born,49
361297605,UK-born,44
361303045,UK-born,51
361303049,Migrant,51
361303053,UK-born,22
361303057,missing,20
361357445,UK-born,48
361441085,UK-born,57
361441089,UK-born,57
361441093,missing,18
363812245,missing,45
367358445,UK-born,57
367358449,UK-born,58
367358457,missing,34
367463165,UK-born,62
367463169,UK-born,58
367463173,UK-born,26
367463177,UK-born,25
367482213,UK-born,41
367485605,UK-born,40
367489685,UK-born,57
367489689,UK-born,56
367489693,UK-born,30
367489697,UK-born,27
367489701,missing,20
367588965,UK-born,56
367605965,UK-born,61
367605973,UK-born,31
367620933,UK-born,24
367652205,UK-born,56
367652209,UK-born,26
367652213,UK-born,24
367660365,UK-born,49
367660369,missing,50
367660373,missing,19
367726329,missing,45
367745369,UK-born,55
367745373,UK-born,26
367745377,UK-born,23
367816085,UK-born,55
367816089,UK-born,31
367828325,UK-born,44
367828329,missing,44
367845325,UK-born,53
367845329,UK-born,53
367845333,UK-born,31
367845337,UK-born,30
367845341,UK-born,22
367848729,UK-born,55
367848733,missing,35
367848741,missing,27
367848745,missing,19
367925565,UK-born,53
367962285,UK-born,54
368056133,UK-born,44
368104413,UK-born,42
368119365,UK-born,44
368126853,missing,34
368215245,UK-born,57
368215249,missing,54
368215253,UK-born,26
368215257,UK-born,23
368215261,missing,20
368322005,UK-born,54
368322017,UK-born,29
374109042,missing,16
374850762,UK-born,42
375421962,UK-born,45
375434882,UK-born,51
375965362,missing,16
376284882,UK-born,41
376298522,missing,16
376386882,Migrant,49
376537162,UK-born,49
377285162,UK-born,40
377311682,missing,16
377509002,missing,16
377719802,missing,16
378127762,missing,16
378257042,missing,16
378433762,UK-born,45
408004087,UK-born,46
408017699,UK-born,42
408025851,UK-born,63
408030607,UK-born,53
408030611,UK-born,51
408030615,missing,17
408031967,UK-born,54
408031971,UK-born,49
408034011,UK-born,60
408034015,UK-born,40
408034019,UK-born,35
408034023,UK-born,32
408048967,UK-born,50
408048971,UK-born,51
408048975,UK-born,24
408048979,missing,20
408050327,UK-born,58
408050331,UK-born,64
408055089,Migrant,58
408059851,UK-born,54
408069371,UK-born,60
408069375,UK-born,28
408070731,UK-born,63
408082967,UK-born,59
408082971,UK-born,31
408082975,UK-born,30
408087047,UK-born,64
408087055,UK-born,36
408089767,UK-born,41
408089771,UK-born,41
408093851,UK-born,46
408100647,UK-born,57
408100651,Migrant,53
408100655,UK-born,33
408100663,missing,20
408102007,UK-born,52
408102015,Migrant,50
408102019,UK-born,30
408102023,UK-born,28
408102027,UK-born,26
408106087,UK-born,63
408106091,Migrant,51
408106767,UK-born,50
408106771,Migrant,39
408106775,missing,20
408106779,missing,16
408108807,UK-born,44
408108811,UK-born,48
408108815,UK-born,24
408108819,UK-born,23
408108823,UK-born,21
408108827,missing,19
408108831,missing,16
408109584,missing,33
408110167,UK-born,45
408110175,UK-born,23
408110179,missing,22
408110183,missing,21
408110187,missing,19
408110191,missing,17
408120367,UK-born,50
408120375,UK-born,22
408120379,UK-born,25
408121727,UK-born,62
408121735,missing,24
408123767,UK-born,43
408123771,UK-born,43
408124447,UK-born,60
408134647,UK-born,63
408142807,Migrant,54
408142811,UK-born,59
408142815,UK-born,28
408142819,UK-born,26
408143576,UK-born,36
408153691,UK-born,41
408153695,UK-born,37
408155047,UK-born,61
408159127,UK-born,40
408159131,missing,17
408159807,UK-born,52
408159811,UK-born,58
408159815,UK-born,22
408159819,missing,19
408163288,UK-born,43
408172059,UK-born,37
408181571,UK-born,64
408189047,UK-born,54
408190407,UK-born,56
408190419,UK-born,25
408191767,UK-born,47
408191771,UK-born,47
408191775,UK-born,26
408191783,missing,19
408194487,UK-born,53
408194491,UK-born,53
408195847,UK-born,41
408195851,UK-born,40
408195855,UK-born,20
408195859,missing,17
408204015,UK-born,46
408207407,UK-born,45
408221015,Migrant,33
408226447,UK-born,41
408226451,UK-born,44
408236647,UK-born,57
408257731,UK-born,62
408257733,UK-born,47
408257737,UK-born,24
408259775,UK-born,36
408259779,UK-born,39
408263167,UK-born,56
408263171,UK-born,59
408263175,missing,20
408273371,UK-born,52
408274727,UK-born,57
408274731,UK-born,41
408277447,UK-born,59
408277451,UK-born,53
408285864,missing,33
408289687,UK-born,64
408289695,Migrant,36
408291047,UK-born,53
408291051,UK-born,51
408291059,UK-born,29
408291063,UK-born,26
408291727,UK-born,35
408291735,missing,17
408301247,UK-born,58
408301251,UK-born,56
408306685,Migrant,61
408306689,UK-born,41
408306697,Migrant,58
408306701,UK-born,29
408306705,UK-born,23
408327087,UK-born,42
408327091,UK-born,40
408328447,UK-born,55
408328451,UK-born,56
408328459,UK-born,25
408328463,UK-born,23
408329127,UK-born,57
408329131,UK-born,32
408329135,UK-born,29
408340687,UK-born,51
408340691,UK-born,59
408340695,missing,31
408340699,UK-born,23
408340703,UK-born,23
408342735,UK-born,33
408342739,UK-born,29
408346811,UK-born,35
408346815,UK-born,33
408348847,UK-born,50
408348851,UK-born,54
408348855,UK-born,26
408348859,UK-born,23
408350219,UK-born,34
408353782,missing,53
408354291,UK-born,33
408356331,Migrant,62
408356335,UK-born,35
408357687,UK-born,63
408357691,UK-born,63
408357695,UK-born,39
408357703,UK-born,25
408361087,UK-born,64
408361091,UK-born,39
408370607,UK-born,62
408370615,UK-born,36
408370619,UK-born,34
408372655,UK-born,44
408382847,UK-born,58
408391691,UK-born,30
408392371,UK-born,35
408397811,UK-born,51
408403251,UK-born,57
408403927,UK-born,62
408403931,UK-born,61
408403935,missing,27
408403939,UK-born,24
408420247,UK-born,52
408420251,Migrant,44
408420255,missing,19
408423647,UK-born,53
408423651,UK-born,27
408423653,UK-born,55
408423655,UK-born,26
408423659,UK-born,23
408425009,UK-born,43
408425013,UK-born,35
408425017,missing,33
408428502,UK-born,32
408431807,UK-born,45
408431811,UK-born,48
408431815,UK-born,23
408431819,UK-born,21
408431823,missing,19
408435302,UK-born,30
408442687,UK-born,64
408442691,UK-born,50
408442695,UK-born,30
408442699,UK-born,27
408445411,UK-born,64
408461051,UK-born,38
408466487,UK-born,49
408466491,UK-born,53
408466495,missing,17
408469891,Migrant,59
408469899,missing,22
408469903,Migrant,27
408471247,Migrant,45
408471251,Migrant,43
408480767,UK-born,47
408487567,UK-born,55
408487571,UK-born,36
408489698,missing,56
408497767,UK-born,50
408497771,UK-born,45
408497775,missing,17
408500487,UK-born,64
408500491,UK-born,35
408501167,UK-born,51
408501171,UK-born,50
408501175,missing,17
408505247,UK-born,52
408506607,UK-born,64
408512727,UK-born,52
408520887,UK-born,63
408523690,UK-born,58
408531087,UK-born,33
408533811,UK-born,64
408533819,UK-born,27
408537207,UK-born,54
408537887,UK-born,52
408537891,UK-born,55
408540607,UK-born,39
408541299,UK-born,34
408544007,Migrant,49
408544009,UK-born,64
408544011,UK-born,24
408544013,UK-born,34
408544015,missing,22
408544017,UK-born,30
408544021,UK-born,28
408548087,UK-born,64
408548091,UK-born,61
408548095,UK-born,25
408548099,UK-born,21
408571887,UK-born,54
408577335,UK-born,34
408577339,UK-born,32
408582089,UK-born,56
408584811,UK-born,49
408584815,missing,20
408584819,missing,19
408586171,UK-born,56
408600455,UK-born,40
408611335,UK-born,39
408626295,UK-born,31
408626299,UK-born,28
408632684,Migrant,49
408635127,UK-born,56
408635807,UK-born,57
408638527,UK-born,60
408638531,UK-born,62
408638535,missing,31
408638539,UK-born,29
408638543,UK-born,27
408643295,UK-born,36
408656887,UK-born,61
408656891,UK-born,60
408663687,UK-born,58
408663691,UK-born,64
408664367,UK-born,56
408664371,UK-born,55
408664375,UK-born,25
408664379,missing,21
408666407,UK-born,39
408667775,UK-born,33
408668447,UK-born,64
408673215,UK-born,36
408675927,UK-born,60
408679335,missing,31
408680144,missing,36
408682727,UK-born,53
408682731,UK-born,55
408682735,missing,25
408682739,missing,21
408688847,UK-born,53
408688851,UK-born,54
408688855,missing,23
408692927,UK-born,44
408692931,UK-born,36
408692935,missing,17
408696339,UK-born,33
408697007,UK-born,59
408722851,Migrant,49
408722855,missing,16
408725575,UK-born,34
408730327,UK-born,54
408730331,UK-born,55
408730335,missing,17
408736447,Migrant,46
408736451,Migrant,42
408736455,missing,17
408738487,UK-born,64
408748691,Migrant,58
408748699,Migrant,27
408750047,UK-born,44
408750051,UK-born,47
408750055,missing,18
408750731,UK-born,53
408750735,UK-born,24
408750739,UK-born,21
408752091,UK-born,52
408758887,UK-born,60
408758891,UK-born,59
408758895,UK-born,33
408758899,UK-born,30
408761611,UK-born,58
408761615,missing,19
408761704,missing,41
408761744,missing,18
408770451,UK-born,62
408777247,UK-born,64
408777251,UK-born,54
408781335,UK-born,34
408782092,UK-born,47
408790167,UK-born,57
408790171,UK-born,26
408790175,UK-born,57
408790179,UK-born,23
408790183,UK-born,21
408791537,UK-born,36
408792213,UK-born,45
408808527,Migrant,52
408808531,UK-born,52
408809207,UK-born,63
408816124,UK-born,37
408822894,UK-born,34
408828935,UK-born,37
408841847,Migrant,53
408841851,UK-born,55
408845315,Migrant,43
408847291,Migrant,42
408854087,Migrant,47
408854091,Migrant,53
408854095,missing,19
408869725,UK-born,64
408869729,UK-born,22
408870407,UK-born,49
408870411,UK-born,57
408874487,UK-born,55
408874491,UK-born,58
408874495,UK-born,20
408874499,missing,18
408877207,UK-born,57
408877211,UK-born,57
408877322,UK-born,40
408879927,UK-born,34
408879931,Migrant,63
408883327,UK-born,49
408884007,Migrant,43
408884011,Migrant,51
408884015,missing,16
408884687,UK-born,53
408884695,UK-born,34
408884699,UK-born,21
408887407,UK-born,55
408887419,UK-born,26
408890127,UK-born,55
408890131,Migrant,53
408890135,missing,24
408890139,missing,18
408890815,Migrant,35
408890819,missing,31
408890823,UK-born,30
408894207,UK-born,61
408908495,Migrant,38
408908499,Migrant,37
408925584,missing,24
408930247,UK-born,49
408937727,UK-born,62
408937731,UK-born,64
408941127,UK-born,47
408941131,UK-born,48
408941135,missing,19
408941139,missing,19
408946567,UK-born,55
408946571,Migrant,53
408946575,UK-born,21
408946579,missing,18
408953367,Migrant,48
408953371,Migrant,40
408957455,UK-born,40
408960167,UK-born,46
408960171,UK-born,22
408960175,missing,19
408964247,UK-born,58
408964251,UK-born,58
408964255,UK-born,28
408964259,UK-born,23
408965728,UK-born,27
408968335,UK-born,51
408969687,UK-born,64
408969695,Migrant,33
408969699,UK-born,27
408973087,UK-born,53
408973091,UK-born,54
408973095,UK-born,35
408973103,missing,21
408974447,UK-born,48
408974451,UK-born,49
408974455,UK-born,29
408974459,UK-born,24
408975127,UK-born,52
408975131,Migrant,56
408975135,missing,21
408975139,missing,19
408977167,UK-born,57
408977171,UK-born,59
408977175,missing,32
408977179,UK-born,27
408986007,UK-born,60
408986011,UK-born,33
408988063,UK-born,32
408993491,UK-born,58
408993495,UK-born,36
409006483,UK-born,49
409011847,UK-born,61
409011851,UK-born,60
409011859,UK-born,33
409017967,UK-born,52
409017971,Migrant,43
409022047,UK-born,63
409022059,UK-born,36
409023407,UK-born,46
409023415,missing,19
409024087,UK-born,62
409026127,UK-born,62
409026131,UK-born,63
409030887,UK-born,53
409030891,UK-born,50
409030895,UK-born,22
409030899,missing,17
409032251,UK-born,35
409040407,Migrant,48
409040490,UK-born,39
409060898,UK-born,28
409062855,UK-born,33
409067780,missing,61
409077807,UK-born,58
409077811,UK-born,50
409077815,UK-born,28
409077819,UK-born,26
409077823,missing,18
409077827,missing,16
409081207,UK-born,60
409081211,UK-born,60
409083935,UK-born,38
409088687,UK-born,44
409095566,UK-born,46
409105687,UK-born,48
409109771,UK-born,58
409110447,UK-born,61
409110451,UK-born,62
409110455,UK-born,31
409110459,UK-born,27
409114539,UK-born,29
409117247,UK-born,48
409117251,Migrant,45
409119967,UK-born,63
409121333,UK-born,37
409126087,UK-born,56
409126091,Migrant,58
409126095,UK-born,26
409126099,UK-born,23
409126103,missing,19
409136384,Migrant,44
409146487,UK-born,62
409146491,UK-born,57
409146495,UK-born,23
409146499,missing,22
409146503,missing,17
409148531,UK-born,62
409149207,UK-born,58
409149211,UK-born,54
409149215,UK-born,24
409158727,UK-born,58
409158731,UK-born,42
409160087,UK-born,52
409162127,UK-born,58
409162131,UK-born,51
409162147,UK-born,27
409170291,UK-born,58
409175051,UK-born,62
409175055,UK-born,32
409175059,UK-born,35
409175727,UK-born,59
409175731,UK-born,58
409188647,UK-born,59
409190687,UK-born,48
409190691,UK-born,52
409190695,UK-born,22
409190699,missing,20
409196819,UK-born,33
409198847,UK-born,43
409198855,missing,19
409203615,UK-born,33
409208367,UK-born,43
409208371,UK-born,43
409210407,UK-born,48
409214485,UK-born,63
409217294,UK-born,32
409219255,UK-born,55
409224776,UK-born,39
409229447,UK-born,60
409229459,UK-born,34
409230942,UK-born,39
409245093,UK-born,31
409255967,UK-born,48
409255971,Migrant,47
409272287,UK-born,64
409272291,UK-born,60
409284533,missing,37
409296087,UK-born,50
409298127,UK-born,48
409298131,UK-born,24
409305607,UK-born,55
409305611,UK-born,54
409305615,UK-born,26
409305619,UK-born,24
409306967,UK-born,64
409306975,UK-born,35
409306979,UK-born,32
409309007,UK-born,52
409309011,UK-born,54
409309015,missing,19
409309687,UK-born,57
409309695,missing,24
409309699,missing,21
409313087,UK-born,64
409313767,UK-born,58
409313771,UK-born,60
409313783,missing,26
409330767,UK-born,61
409330771,UK-born,60
409330775,missing,32
409330779,UK-born,29
409330783,UK-born,26
409338247,UK-born,64
409343007,UK-born,42
409343011,UK-born,41
409344367,UK-born,50
409400884,UK-born,53
409401004,UK-born,28
409401044,UK-born,26
409401495,UK-born,46
409401499,UK-born,39
409405565,Migrant,52
409405569,UK-born,55
409405573,UK-born,32
409405577,UK-born,26
409441605,UK-born,60
409441609,UK-born,58
409442362,UK-born,37
409445685,Migrant,63
409445689,UK-born,57
409445693,UK-born,32
409445697,UK-born,31
409446377,UK-born,31
409447727,Migrant,40
409453851,Migrant,59
409453855,UK-born,31
409453859,UK-born,39
409472885,UK-born,62
409489344,UK-born,33
409568089,Migrant,60
409647647,Migrant,51
409647651,Migrant,43
409653765,Migrant,53
409666168,UK-born,24
409670087,UK-born,41
409691847,Migrant,50
409691851,UK-born,26
409691855,UK-born,24
409691859,missing,22
409691863,missing,18
409700005,UK-born,58
409700172,UK-born,36
409700687,Migrant,61
409700691,Migrant,50
409700699,UK-born,32
409700703,UK-born,25
409700707,missing,16
409711567,Migrant,59
409712245,UK-born,62
409715647,Migrant,40
409715655,Migrant,45
409727207,Migrant,52
409727211,Migrant,58
409727215,missing,18
409779567,Migrant,53
409779571,Migrant,51
409779579,UK-born,27
409779583,missing,19
409781605,UK-born,52
409781609,UK-born,51
409781613,missing,25
409781617,UK-born,21
409782289,UK-born,62
409782293,UK-born,31
409782297,UK-born,29
409782366,UK-born,34
409804725,UK-born,63
409804733,UK-born,25
409804737,missing,21
409814925,UK-born,57
409814929,UK-born,30
409814933,UK-born,56
409815686,UK-born,38
409832605,UK-born,58
409832609,UK-born,35
409839411,Migrant,64
409839415,Migrant,31
409883605,UK-born,62
409889725,UK-born,57
409906731,Migrant,49
409906735,UK-born,22
409924504,missing,30
409935293,UK-born,30
409937393,missing,36
409945489,UK-born,62
409945497,missing,28
409956365,UK-born,50
409956369,UK-born,53
409956373,UK-born,26
409956377,UK-born,21
409963165,UK-born,56
409976155,UK-born,64
409984247,UK-born,64
409986285,UK-born,59
409997165,UK-born,55
409997169,UK-born,52
409997847,UK-born,49
409997851,UK-born,22
409997855,missing,20
409997859,Migrant,44
410019698,missing,54
410027162,UK-born,39
410067300,UK-born,31
410088289,UK-born,47
410102575,UK-born,62
410121738,UK-born,40
410129085,UK-born,56
410129089,UK-born,33
410129097,missing,22
410131127,Migrant,61
410131135,UK-born,39
410131139,UK-born,35
410131143,missing,31
410131147,UK-born,26
410131151,UK-born,28
410148982,UK-born,60
410210015,UK-born,37
410214089,UK-born,64
410242645,UK-born,54
410242649,UK-born,21
410256927,Migrant,60
410256931,Migrant,57
410256935,Migrant,30
410256939,Migrant,24
410287525,UK-born,59
410297047,Migrant,58
410297051,Migrant,50
410297055,Migrant,20
410297059,missing,17
410298498,missing,34
410301125,Migrant,57
410301129,Migrant,58
410301133,missing,20
410312084,UK-born,59
410312172,UK-born,52
